id,PHONE,affiliation,city,name,state,street,zipcode
457,(773) 522-9008,baptist,chicago,new jerusalem #133 psalms miss,il,1533 s pulaski rd,60623
458,(773) 772-7027,evangelical,chicago,life center church of deliverance and out reach ministry,il,855 n monticello ave,60651
459,(773) 277-8883,evangelical,chicago,work of his hands ministries,il,1318 s pulaski rd,60623
460,(773) 823-1557,pentecostal,chicago,church of god,il,3048 s central park ave,60623
461,(773) 363-1620,,chicago,the united church of hyde park,il,1448 e 53rd st,60615
462,(773) 536-9941,baptist,chicago,st john church-baptist,il,4835 s michigan ave,60615
463,(773) 536-9851,baptist,chicago,first baptist church-chicago,il,935 e 50th st,60615
464,(773) 304-5003,,chicago,church of the advent,il,2900 w logan blvd,60647
465,(773) 890-9285,mormon,chicago,church of jesus christ of latter-day saints,il,3250 s pulaski rd,60623
466,(773) 528-8218,presbyterian,chicago,iglesia presbiteriana cumberland ebenezer of chica,il,1941 w belmont ave,60657
467,(773) 276-4890,,chicago,church in the city,il,3146 w lyndale st,60647
468,(773) 384-6800,baptist,chicago,armitage baptist church,il,2451 n kedzie blvd,60647
469,(773) 493-1742,catholic,chicago,holy spiritual temple,il,5541 s state st,60621
470,(773) 772-0400,christian,chicago,crossroads christian church,il,1434 w montrose ave,60613
471,(773) 227-7993,christian,chicago,rose of sharon community church,il,4256 w walton st,60651
472,(773) 342-7550,,chicago,st hyacinth,il,3640 w wolfram st,60618
473,(773) 522-0404,christian,chicago,redeem tabernacle church-god,il,1340 s pulaski rd,60623
474,(773) 857-3005,unitarian,chicago,second unitarian church,il,656 w barry ave,60657
475,(773) 523-5666,,chicago,st pancratius church,il,4025 s sacramento ave,60632
476,(773) 665-2451,muslim,chicago,nigerian islamic assn of usa,il,932 w sheridan rd,60613
477,(773) 277-5135,baptist,chicago,gethsemane star baptist church,il,3535 w 15th st,60623
478,(773) 522-0104,pentecostal,chicago,true gospel church of god in christ,il,3615 w roosevelt rd,60624
479,(773) 826-5733,baptist,chicago,mount ebenezer baptist church,il,3555 w huron st,60624
480,(773) 281-6588,,chicago,st bonaventure,il,1641 w diversey pkwy,60614
481,(773) 388-8670,catholic,chicago,archdiocese of chicago pastoral centers auxiliary bishops,il,1641 w diversey pkwy,60614
482,(312) 787-7572,,chicago,the manse,il,1866 n richmond st,60647
483,(773) 697-4080,,chicago,new life covenant,il,3400 w division st,60651
484,(773) 638-1017,baptist,chicago,sunshine baptist church,il,3660 w roosevelt rd,60624
485,(773) 522-1138,baptist,chicago,new st. john community baptist church,il,1230 s millard ave,60623
486,(773) 762-0013,baptist,chicago,stone temple baptist church,il,3622 w douglas blvd,60623
487,(773) 624-5375,,chicago,holy angels church,il,615 e oakwood blvd,60653
488,(773) 252-7789,christian,chicago,good news bible church,il,2825 w mclean ave ste 2,60647
489,(773) 227-6309,evangelical,chicago,salem evangelical free church,il,2825 w mclean ave,60647
490,(773) 772-8510,christian jehovah's witnesses,chicago,jehovah's witnesses,il,1617 n kedzie ave,60647
491,(773) 772-4348,,chicago,franson-risberg memorial mission,il,2026 n mozart st,60647
492,(773) 522-4393,christian non-denominational,chicago,church of the living god,il,1251 s lawndale ave,60623
493,(773) 533-6393,,chicago,new dimensions church,il,745 s independence blvd,60624
494,(773) 924-5266,baptist,chicago,monumental baptist church,il,729 e oakwood blvd,60653
495,(773) 697-3634,pentecostal,chicago,church of god,il,3301 w le moyne st,60651
496,(773) 435-0211,,chicago,care of life,il,2956 n lincoln ave,60657
497,(773) 890-5903,,chicago,southshore church,il,3619 s leavitt st,60609
498,(872) 713-9044,pentecostal,chicago,pentecostal church of jesus christ,il,1908 n humboldt blvd,60647
499,(872) 206-5256,presbyterian,chicago,ethos presbyterian church,il,2961 n lincoln ave,60657
500,(773) 772-5445,buddhist,chicago,lien-hoa buddhist temple,il,1634 n kedzie ave,60647
501,(773) 252-0559,baptist,chicago,evangelical spanish baptist church,il,3008 w cortland st,60647
502,(773) 952-8296,,chicago,bapist church,il,4147 s princeton ave,60609
503,(773) 826-3410,,chicago,new morning star mb church,il,210 s hamlin blvd,60624
504,(773) 904-8391,christian,chicago,salvation & deliverance full gospel church inc,il,1540 n spaulding ave,60651
505,(773) 227-2500,evangelical,chicago,salvation and deliverance ministries international,il,1540 n spaulding ave,60651
506,(773) 762-1367,,chicago,direct thy path m b church,il,1449 s lawndale ave,60623
507,(773) 486-6418,baptist,chicago,river north baptist church,il,3255 w north ave,60647
508,(773) 722-7701,baptist,chicago,greater rock missionary baptist,il,718 s independence blvd,60624
509,(773) 227-8977,pentecostal,chicago,all nation pentecostal house of prayer,il,3644 w chicago ave,60651
510,(773) 277-3369,pentecostal,chicago,sanctuary of deliverance cogic,il,3637 w 16th st,60623
511,(773) 772-1205,,chicago,progressive holy trinity,il,3654 w chicago ave,60651
512,(773) 698-8488,,chicago,fuente de salvacion,il,3304 w north ave,60647
513,(773) 342-0441,methodist,chicago,humboldt park united methodist church,il,2120 n mozart st,60647
514,(773) 548-0970,christian jehovah's witnesses,chicago,jehovah's witnesses,il,4157 s michigan ave,60653
515,(773) 525-0844,episcopalian,chicago,saint peter's episcopal church,il,621 w belmont ave,60657
516,(773) 522-8575,baptist,chicago,greater progressive baptist church,il,1625 s lawndale ave,60623
517,(773) 373-8063,baptist,chicago,jerusalem baptist church,il,4218 s wentworth ave,60609
518,(773) 772-2832,pentecostal,chicago,north maplewood church of god,il,2441 n maplewood ave,60647
519,(312) 842-1809,,chicago,rev charles e davis reverend,il,3520 s indiana ave,60653
520,(872) 303-3813,,chicago,crusaders church,il,3821 s michigan ave,60653
521,(773) 285-3313,,chicago,moorish science temple of america inc,il,3810 s wabash ave,60653
522,(773) 624-4843,episcopalian,chicago,saint thomas episcopal parish house,il,3801 s wabash ave,60653
523,(773) 548-9466,pentecostal,chicago,zion pentecostal church of god in christ,il,4018 s cottage grove ave,60653
524,(773) 312-2892,,chicago,new life community zone sch,il,3540 w cermak rd,60623
525,(773) 533-5858,,chicago,sidney grandberry church,il,3855 w harrison st,60624
526,(773) 525-0453,catholic,chicago,our lady of mt. carmel church,il,708 w belmont ave,60657
527,(773) 521-4330,baptist,chicago,greater galilee missionary baptist church,il,1308 s independence blvd,60623
528,(773) 565-4575,baptist,chicago,good news community baptist church,il,3749 w huron st,60624
529,(773) 277-2255,,chicago,livestone mb church,il,2101 s millard ave,60623
530,(773) 285-5819,methodist,chicago,grant memorial ame church,il,4017 s drexel blvd,60653
531,(773) 762-9673,baptist,chicago,harmony community baptist church,il,1908 s millard ave,60623
532,(773) 522-7610,,chicago,north star missionary workers of america,il,1414 s hamlin ave,60623
533,(773) 536-9138,,chicago,apostolic overcoming holy chr,il,4138 s cottage grove ave,60653
534,(773) 952-6083,,chicago,kenwood congregation,il,536 e 42nd st,60653
535,(773) 722-9744,,chicago,shiloh apostolic deliverance church,il,3858 w roosevelt rd,60624
536,(773) 477-9269,pentecostal,chicago,christ apostolic church,il,3142 n racine ave,60657
537,(773) 697-4096,,chicago,fuente inagotable,il,2017 w george st,60618
538,(773) 486-4300,,chicago,st john berchman's church,il,2517 w logan blvd,60647
539,(773) 235-3646,,chicago,st sylvester's church,il,2915 w palmer st,60647
540,(773) 687-8415,pentecostal,chicago,church of god,il,3642 w grand ave ste 1,60651
541,(773) 826-7224,,chicago,three way mb church,il,3819 w chicago ave,60651
542,(773) 277-8171,pentecostal,chicago,greater love cogic,il,1612 s hamlin ave,60623
543,(773) 292-0403,baptist,chicago,membership missionary baptist,il,3816 w chicago ave,60651
544,(773) 624-3690,baptist,chicago,mt carmel missionary baptist church,il,740 e 42nd st,60653
545,(773) 373-7700,,chicago,first church of deliverance,il,4315 s wabash ave,60653
546,(773) 862-6775,pentecostal,chicago,assembly pentecostal,il,3452 w north ave,60647
547,(773) 265-5874,baptist,chicago,true way of life missionary baptist church,il,3949 w lake st,60624
548,(773) 799-8375,,chicago,youth center church,il,3679 w grand ave,60651
549,(773) 295-6232,christian,chicago,reborn community church,il,4002 w wilcox st,60624
550,(773) 536-7970,pentecostal,chicago,wayfaring church of god in christ,il,4338 s wentworth ave,60609
551,(773) 826-2656,evangelical,chicago,restoration outreach ministries,il,813 s pulaski rd,60624
552,(773) 722-4558,,chicago,mountain top mb church,il,323 n pulaski rd,60624
553,(773) 360-1479,,chicago,greater sweet home,il,3842 w chicago ave,60651
554,(773) 823-7573,baptist,chicago,greater new life missionary baptists church,il,726 s pulaski rd,60624
555,(773) 278-0803,pentecostal,chicago,chicago-n spaulding church of god,il,1859 n spaulding ave,60647
556,(773) 268-8000,,chicago,centennial mb church,il,4359 s michigan ave,60653
557,(773) 248-4243,christian,chicago,chicagoland community church,il,836 w aldine ave,60657
558,(773) 521-9092,pentecostal,chicago,church of god,il,3924 w 14th st,60623
559,(773) 475-6446,christian,chicago,empowerment community church,il,314 n pulaski rd,60624
560,(773) 486-0756,,chicago,saint parasceva-petka church,il,2056 n kedzie ave,60647
561,(773) 722-4507,,chicago,new holy zion mb ch,il,4026 w van buren st,60624
562,(773) 538-3604,pentecostal,chicago,fountain of life church of god in christ,il,4363 s princeton ave,60609
563,(773) 348-2679,methodist,chicago,broadway united methodist church,il,3338 n broadway st,60657
564,(773) 276-7013,pentecostal,chicago,iglesia de dios pentecostal,il,3532 w north ave,60647
565,(773) 373-0577,methodist,chicago,union avenue united methodist,il,4350 s union ave,60609
566,(773) 624-0102,,chicago,n l c o-lighthouse,il,4338 s prairie ave,60653
567,(773) 388-0637,christian,chicago,new life community church,il,2958 n damen ave,60618
568,(773) 256-9735,christian science,chicago,11th church of  christ scientists,il,2852 w fullerton ave,60647
569,(773) 638-8477,baptist,chicago,union star baptist church,il,3915 w chicago ave,60651
570,(773) 762-7774,methodist,chicago,clair christian united methodist church,il,3956 w 14th st,60623
571,(773) 235-6360,,chicago,new holyland mb church,il,3910 w chicago ave,60651
572,(773) 924-5574,,chicago,evening star mb church,il,4235 s cottage grove ave,60653
573,(773) 472-2601,,chicago,scanlon lake view chapel,il,1458 w belmont ave,60657
574,(773) 548-4855,baptist,chicago,rain or shine baptist church,il,704 e 43rd st,60653
575,(773) 227-4837,,chicago,river city community development center,il,3707 w grand ave,60651
576,(872) 818-5304,churches of christ,chicago,church of christ wtem,il,4418 s state st,60609
577,(773) 525-0605,Lutheran,chicago,resurrection lutheran church,il,3303 n seminary ave,60657
578,(773) 638-7383,baptist,chicago,keystone baptist church,il,4035 w maypole ave,60624
579,(773) 661-2127,christian,chicago,the redeemers house christian community church,il,3752 w division st,60651
580,(773) 542-0663,christian,chicago,chicago west side christian sch,il,1240 s pulaski rd,60623
581,(773) 472-3383,Lutheran,chicago,st luke evangelical lutheran church,il,1500 w belmont ave,60657
582,(773) 278-4444,christian,chicago,chicago tabernacle,il,2625 n talman ave,60647
583,(773) 924-9250,,chicago,murchison isom temple,il,4310 s champlain ave,60653
584,(773) 548-7473,baptist,chicago,calvary temple baptist church,il,4426 s princeton ave,60609
585,(773) 281-5506,,chicago,institute for research,il,1911 w barry ave,60657
586,(773) 538-4000,muslim,chicago,ahmadiyya movement in islam,il,4421 s state st,60609
587,(773) 638-7866,baptist,chicago,garfield park baptist church,il,4100 w jackson blvd,60624
588,(773) 525-4726,,chicago,renaisance saint luke,il,1501 w melrose st,60657
589,(773) 801-1812,christian,chicago,foundation of love christian center,il,8 n karlov ave,60624
590,(773) 252-7878,,chicago,original greater garfield mb,il,3813 w division st,60651
591,(773) 924-8002,baptist,chicago,new haven baptist church,il,4413 s indiana ave,60653
592,(773) 277-1621,pentecostal,chicago,zion temple church of god,il,1414 s pulaski rd,60623
593,(773) 521-8428,pentecostal,chicago,all nations church of god in christ,il,1525 s pulaski rd,60623
594,(773) 762-4113,,chicago,greater whitestone m b church,il,3819 w ogden ave,60623
595,(773) 285-5500,methodist,chicago,bethel ame church,il,4444 s michigan ave,60653
596,(773) 675-5064,episcopalian,chicago,the fourth episcopal district,il,4448 s michigan ave,60653
597,(773) 321-9760,,chicago,the glory group,il,1543 s pulaski rd,60623
598,(773) 762-6389,christian,chicago,lawndale community church,il,3827 w ogden ave,60623
599,(773) 384-8118,christian congregational church,chicago,first congregational church,il,1305 n hamlin ave,60651
600,(773) 538-4200,christian non-denominational,chicago,church of the living god cwff,il,14 e 45th st,60653
601,(773) 675-8278,,chicago,outrech mission,il,14 e 45th st,60653
602,(773) 373-4984,pentecostal,chicago,church of god,il,552 e 44th st,60653
603,(773) 826-8554,baptist,chicago,saint michael baptist church,il,4106 w monroe st,60624
604,(773) 265-1115,christian,chicago,jesus christ holy mb church,il,4104 w grenshaw st,60624
605,(773) 522-5501,,chicago,pillar of truth church,il,1637 s pulaski rd,60623
606,(773) 277-1186,,chicago,deliverance temple church,il,1455 s komensky ave,60623
607,(773) 472-4626,,chicago,new tiberia missionary church,il,2156 w wellington ave,60618
608,(773) 227-1140,catholic,chicago,maternity of the blessed virgin mary church,il,3647 w north ave,60647
609,(773) 522-0142,,chicago,saint agnes church,il,2651 s central park ave,60623
610,(773) 548-0566,baptist,chicago,trinity tabernacle baptist church,il,4501 s princeton ave,60609
611,(872) 829-3876,evangelical,chicago,amazing grace outreach ministries,il,915 n pulaski rd,60651
612,(872) 802-4272,christian,chicago,church abundant life bible,il,3518 w cortland st,60647
613,(773) 966-4001,christian,chicago,lifehouse community church,il,1013 e 43rd st,60653
614,(773) 722-6111,methodist,chicago,olivet united methodist church,il,147 s keeler ave,60624
615,(773) 277-0688,,chicago,sanctuary of deliverance,il,4157 w harrison st,60624
616,(773) 638-0561,baptist,chicago,first grace baptist church,il,4134 w grenshaw st,60624
617,(773) 952-8894,jewish,chicago,church judah israelite,il,4500 s prairie ave,60653
618,(773) 268-9595,,chicago,st gabriel church,il,4522 s wallace st,60609
619,(773) 624-5555,,chicago,indiana food mart,il,4509 s indiana ave,60653
620,(773) 722-4459,baptist,chicago,alpha & omega missionary baptist church,il,4201 w jackson blvd,60624
621,(773) 538-4526,pentecostal,chicago,saint paul church of god in christ,il,4528 s wabash ave,60653
622,(773) 227-4008,seventh-day adventist,chicago,seventh-day adventist church,il,2840 w logan blvd,60647
623,(773) 722-3609,baptist,chicago,the plain talk missionary baptist church,il,4136 w roosevelt rd,60624
624,(773) 638-5187,churches of christ,chicago,the church of christ,il,4134 w roosevelt rd,60624
625,(773) 533-6197,baptist,chicago,first corinthian missionary baptist church,il,922 s keeler ave,60624
626,(773) 638-5390,baptist,chicago,st. luke missionary baptist church,il,4201 w lake st,60624
627,(773) 486-5268,,chicago,camell tom,il,2900 w logan blvd,60647
628,(773) 697-3759,evangelical,chicago,greater works kingdom ministries,il,3935 w division st,60651
629,(773) 521-1820,baptist,chicago,kedvale new mount zion baptist,il,1306 s kedvale ave,60623
