,id,name,Address1,Address2,PHONE,street,city,zipcode,state,affili
2976,2995,midwest baptist conference,"924 busse hwypark ridge, il 60068","924+busse+hwypark+ridge,+il+60068",(847) 692-4125,924 busse hwy,park ridge,60068,il,
2980,2999,all saints cathedral parish rectory,"920 n northwest hwypark ridge, il 60068","920+n+northwest+hwypark+ridge,+il+60068",(847) 698-1144,920 n northwest hwy,park ridge,60068,il,
2981,3000,first baptist church,"1266 n northwest hwypark ridge, il 60068","1266+n+northwest+hwypark+ridge,+il+60068",(847) 692-6101,1266 n northwest hwy,park ridge,60068,il,Lutheran
2995,3014,church of christ,"1600 n greenwood avepark ridge, il 60068","1600+n+greenwood+avepark+ridge,+il+60068",(847) 720-4116,1600 n greenwood ave,park ridge,60068,il,baptist
3001,3020,st mathews lutheran hom,"1601 n western avepark ridge, il 60068","1601+n+western+avepark+ridge,+il+60068",(847) 692-6695,1601 n western ave,park ridge,60068,il,
3010,3029,tom dase management,"743 forestview avepark ridge, il 60068","743+forestview+avepark+ridge,+il+60068",(847) 894-1200,743 forestview ave,park ridge,60068,il,
3015,3034,at home mission nfp,"1217 tyrell avepark ridge, il 60068","1217+tyrell+avepark+ridge,+il+60068",(224) 585-3772,1217 tyrell ave,park ridge,60068,il,
3021,3040,blu,"1266 n northwest hwypark ridge, il 60068","1266+n+northwest+hwypark+ridge,+il+60068",(630) 423-1906,1266 n northwest hwy,park ridge,60068,il,
3034,3053,the congregation of the passion holy cross,"1420 renaissance drpark ridge, il 60068","1420+renaissance+drpark+ridge,+il+60068",(224) 612-5955,1420 renaissance dr,park ridge,60068,il,
3076,3095,messiah lutheran church,"1605 vernon avepark ridge, il 60068","1605+vernon+avepark+ridge,+il+60068",(847) 825-3767,1605 vernon ave,park ridge,60068,il,
3082,3101,polish national catholic church,"920 n northwest hwypark ridge, il 60068","920+n+northwest+hwypark+ridge,+il+60068",(847) 698-0578,920 n northwest hwy,park ridge,60068,il,
3091,3110,hope korean community church,"1605 vernon avepark ridge, il 60068","1605+vernon+avepark+ridge,+il+60068",(847) 768-9839,1605 vernon ave,park ridge,60068,il,
3631,3650,divine infant church,"1650 newcastle avewestchester, il 60154","1650+newcastle+avewestchester,+il+60154",(708) 865-8071,1650 newcastle ave,westchester,60154,il,
3632,3651,westchester christian school,"10600 w cermak rdwestchester, il 60154","10600+w+cermak+rdwestchester,+il+60154",(708) 562-3040,10600 w cermak rd,westchester,60154,il,
3653,3672,emmanuel temple-west chester,"1401 newcastle avewestchester, il 60154","1401+newcastle+avewestchester,+il+60154",(708) 938-5666,1401 newcastle ave,westchester,60154,il,
3927,3946,westchester community church,"1840 westchester blvd ste 200westchester, il 60154","1840+westchester+blvd+ste+200westchester,+il+60154",(708) 865-1282,1840 westchester blvd ste 200,westchester,60154,il,
3929,3948,greater holy temple ministries,"10526 w cermak rd ste 108westchester, il 60154","10526+w+cermak+rd+ste+108westchester,+il+60154",(708) 938-5178,10526 w cermak rd ste 108,westchester,60154,il,
3932,3951,amazing grace community church,"1401 newcastle avewestchester, il 60154","1401+newcastle+avewestchester,+il+60154",(708) 223-0700,1401 newcastle ave,westchester,60154,il,
3955,3974,grace central church,"10216 kitchner stwestchester, il 60154","10216+kitchner+stwestchester,+il+60154",(708) 344-5020,10216 kitchner st,westchester,60154,il,
4007,4026,ill conference united church of christ,"1840 westchester blvd ste 200westchester, il 60154","1840+westchester+blvd+ste+200westchester,+il+60154",(708) 344-4470,1840 westchester blvd ste 200,westchester,60154,il,
4034,4053,faith lutheran church,"1124 westchester blvdwestchester, il 60154","1124+westchester+blvdwestchester,+il+60154",(708) 343-1030,1124 westchester blvd,westchester,60154,il,
4035,4054,grace evangelical lutheran church,"1101 manchester avewestchester, il 60154","1101+manchester+avewestchester,+il+60154",(708) 345-1375,1101 manchester ave,westchester,60154,il,
4111,4130,church universal & triumphant,"2404 mayfair avewestchester, il 60154","2404+mayfair+avewestchester,+il+60154",(708) 409-0335,2404 mayfair ave,westchester,60154,il,
4123,4142,the church of jesus christ of latter-day saints,"1550 haase avewestchester, il 60154","1550+haase+avewestchester,+il+60154",(708) 562-0815,1550 haase ave,westchester,60154,il,
4124,4143,divine providence,"2500 mayfair avewestchester, il 60154","2500+mayfair+avewestchester,+il+60154",(708) 562-2258,2500 mayfair ave,westchester,60154,il,
4126,4145,holy apostles greek orthodox,"2501 wolf rdwestchester, il 60154","2501+wolf+rdwestchester,+il+60154",(708) 562-2744,2501 wolf rd,westchester,60154,il,
3736,3755,st andrews lutheran church,"845 w strieff lnglenwood, il 60425","845+w+strieff+lnglenwood,+il+60425",(708) 755-8895,845 w strieff ln,glenwood,60425,il,
3744,3763,living springs community church,"19051 s halsted stglenwood, il 60425","19051+s+halsted+stglenwood,+il+60425",(708) 709-0100,19051 s halsted st,glenwood,60425,il,
3748,3767,glenwood bible church,"201 w main stglenwood, il 60425","201+w+main+stglenwood,+il+60425",(708) 758-6686,201 w main st,glenwood,60425,il,
3758,3777,st. john roman catholic church,"301 s cottage grove ave ste 1glenwood, il 60425","301+s+cottage+grove+ave+ste+1glenwood,+il+60425",(708) 758-5098,301 s cottage grove ave ste 1,glenwood,60425,il,
3765,3784,wings ministres,"636 e 192nd stglenwood, il 60425","636+e+192nd+stglenwood,+il+60425",(708) 515-9475,636 e 192nd st,glenwood,60425,il,
3779,3798,calvary baptist church-glenwood,"801 e glenwood dyer rdglenwood, il 60425","801+e+glenwood+dyer+rdglenwood,+il+60425",(708) 758-2300,801 e glenwood dyer rd,glenwood,60425,il,
4407,4503,saint marys coptic orthodox church,"2100 w frontage rdpalatine, il 60067","2100+w+frontage+rdpalatine,+il+60067",(847) 303-5223,2100 w frontage rd,palatine,60067,il,
4412,4508,immaculate conception ukrainian catholic church,"745 s benton stpalatine, il 60067","745+s+benton+stpalatine,+il+60067",(847) 991-0820,745 s benton st,palatine,60067,il,
4440,4536,quest church,"615 s consumers avepalatine, il 60074","615+s+consumers+avepalatine,+il+60074",(224) 202-6605,615 s consumers ave,palatine,60074,il,
4451,4547,jehovah's witnesses,"239 e illinois avepalatine, il 60067","239+e+illinois+avepalatine,+il+60067",(847) 358-4426,239 e illinois ave,palatine,60067,il,
4459,4555,little saints preschool,"630 s quentin rdpalatine, il 60067","630+s+quentin+rdpalatine,+il+60067",(847) 991-2334,630 s quentin rd,palatine,60067,il,
4464,4560,christ the king lutheran church,"100 w michigan avepalatine, il 60067","100+w+michigan+avepalatine,+il+60067",(847) 358-0230,100 w michigan ave,palatine,60067,il,
4465,4561,all saints lutheran church,"630 s quentin rdpalatine, il 60067","630+s+quentin+rdpalatine,+il+60067",(847) 991-2080,630 s quentin rd,palatine,60067,il,
4470,4566,prince of peace lutheran church,"1190 n hicks rdpalatine, il 60067","1190+n+hicks+rdpalatine,+il+60067",(847) 359-3451,1190 n hicks rd,palatine,60067,il,
4471,4567,full gospel church of hope,"149 n brockway stpalatine, il 60067","149+n+brockway+stpalatine,+il+60067",(847) 202-3834,149 n brockway st,palatine,60067,il,
4472,4568,first church of christ,"1 s rohlwing rdpalatine, il 60074","1+s+rohlwing+rdpalatine,+il+60074",(847) 358-6272,1 s rohlwing rd,palatine,60074,il,
4473,4569,new hope community church,"1023 e palatine rdpalatine, il 60074","1023+e+palatine+rdpalatine,+il+60074",(847) 358-4224,1023 e palatine rd,palatine,60074,il,
4474,4570,deergrove covenant church,"225 e helen rdpalatine, il 60067","225+e+helen+rdpalatine,+il+60067",(847) 202-0930,225 e helen rd,palatine,60067,il,
4475,4571,st. theresa catholic church,"455 n benton stpalatine, il 60067","455+n+benton+stpalatine,+il+60067",(847) 358-7760,455 n benton st,palatine,60067,il,
4476,4572,palatine first assembly of god church,"200 e home avepalatine, il 60067","200+e+home+avepalatine,+il+60067",(847) 991-1850,200 e home ave,palatine,60067,il,
4477,4573,presbyterian church,"800 e palatine rdpalatine, il 60074","800+e+palatine+rdpalatine,+il+60074",(847) 358-4650,800 e palatine rd,palatine,60074,il,
4478,4574,saint phillips episcopal church,"342 e wood stpalatine, il 60067","342+e+wood+stpalatine,+il+60067",(847) 358-0615,342 e wood st,palatine,60067,il,
4479,4575,bethel lutheran church,"3839 w frontage rdpalatine, il 60067","3839+w+frontage+rdpalatine,+il+60067",(847) 397-4372,3839 w frontage rd,palatine,60067,il,
4480,4576,holy resurrection orthodox church,"1449 n quentin rdpalatine, il 60067","1449+n+quentin+rdpalatine,+il+60067",(847) 358-7321,1449 n quentin rd,palatine,60067,il,
4481,4577,unitarian universalist church,"1025 n smith stpalatine, il 60067","1025+n+smith+stpalatine,+il+60067",(847) 359-8440,1025 n smith st,palatine,60067,il,
4488,4584,cornerstone evangelical community church-palatine,"800 e northwest hwypalatine, il 60074","800+e+northwest+hwypalatine,+il+60074",(847) 485-8420,800 e northwest hwy,palatine,60074,il,
4489,4585,cornerstone evangelical community church,"865 e wilmette rd ste f2palatine, il 60074","865+e+wilmette+rd+ste+f2palatine,+il+60074",(847) 485-8070,865 e wilmette rd ste f2,palatine,60074,il,
4490,4586,thrive vineyard church,"845 e glencoe stpalatine, il 60074","845+e+glencoe+stpalatine,+il+60074",(847) 668-5622,845 e glencoe st,palatine,60074,il,
4491,4587,christ lutheran church,"41 s rohlwing rdpalatine, il 60074","41+s+rohlwing+rdpalatine,+il+60074",(847) 358-4600,41 s rohlwing rd,palatine,60074,il,
4492,4588,st thomas of villanova catholic school,"1141 e anderson drpalatine, il 60074","1141+e+anderson+drpalatine,+il+60074",(847) 358-2110,1141 e anderson dr,palatine,60074,il,
4493,4589,saint thomas of villanova,"1138 e anderson drpalatine, il 60074","1138+e+anderson+drpalatine,+il+60074",(847) 776-3232,1138 e anderson dr,palatine,60074,il,
4498,4594,crown love evangelical free chrch,"235 n northwest hwypalatine, il 60067","235+n+northwest+hwypalatine,+il+60067",(847) 776-1010,235 n northwest hwy,palatine,60067,il,
4499,4595,saint paul united church of christ,"144 e palatine rdpalatine, il 60067","144+e+palatine+rdpalatine,+il+60067",(847) 358-0399,144 e palatine rd,palatine,60067,il,
4500,4596,peace presbyterian church,"144 e palatine rdpalatine, il 60067","144+e+palatine+rdpalatine,+il+60067",(630) 682-0191,144 e palatine rd,palatine,60067,il,
4503,4599,new light chinese christian church,"1700 n rand rdpalatine, il 60074","1700+n+rand+rdpalatine,+il+60074",(847) 221-2422,1700 n rand rd,palatine,60074,il,orthodox church
4504,4600,deer grove covenant church,"345 n quentin rdpalatine, il 60067","345+n+quentin+rdpalatine,+il+60067",(847) 794-1551,345 n quentin rd,palatine,60067,il,
4508,4604,st theresa school,"445 n benton stpalatine, il 60067","445+n+benton+stpalatine,+il+60067",(847) 359-1820,445 n benton st,palatine,60067,il,catholic
4509,4605,second baptist church,"1405 n quentin rdpalatine, il 60067","1405+n+quentin+rdpalatine,+il+60067",(847) 934-6131,1405 n quentin rd,palatine,60067,il,
4511,4607,first united methodist church,"123 n plum grove rdpalatine, il 60067","123+n+plum+grove+rdpalatine,+il+60067",(847) 359-1345,123 n plum grove rd,palatine,60067,il,
4512,4608,benevolent services,"666 e northwest hwypalatine, il 60074","666+e+northwest+hwypalatine,+il+60074",(847) 963-1549,666 e northwest hwy,palatine,60074,il,
4516,4612,st thomas of villanova,"1201 e anderson drpalatine, il 60074","1201+e+anderson+drpalatine,+il+60074",(847) 358-6999,1201 e anderson dr,palatine,60074,il,
151,151,saint thomas episcopal church,serving the 60606 area,serving+the+60606+area,(773) 891-5534,no city assigned,not marked,no zipcode,not illinois,
3774,3793,"la iglesia de dios, inc.","3729 indiana harbor dreast chicago, in 46312","3729+indiana+harbor+dreast+chicago,+in+46312",(773) 668-3532,no city assigned,not marked,46312,not illinois,
3962,3981,the worship clinic,"2117 porte deleau cthighland, in 46322","2117+porte+deleau+cthighland,+in+46322",(708) 365-8149,no city assigned,not marked,46322,not illinois,
4653,4749,apostolic church of christ,serving the 60643 area,serving+the+60643+area,(773) 462-4574,no city assigned,not marked,no zipcode,not illinois,
4656,4752,faith covenant fellowship south,serving the 60643 area,serving+the+60643+area,(708) 325-8434,no city assigned,not marked,no zipcode,not illinois,
4657,4753,beecher community church,serving the 60643 area,serving+the+60643+area,(708) 946-2545,no city assigned,not marked,no zipcode,not illinois,
4658,4754,st patricks rectory,"manhattan, il 60442","manhattan,+il+60442",(815) 478-3440,no city assigned,not marked,60442,il,
2948,2967,guerin college prep high school,"8001 belmont averiver grove, il 60171","8001+belmont+averiver+grove,+il+60171",(708) 453-6233,8001 belmont ave,river grove,60171,il,
2954,2973,saint cyprian religious education center,"2601 clinton striver grove, il 60171","2601+clinton+striver+grove,+il+60171",(708) 453-4800,2601 clinton st,river grove,60171,il,
2957,2976,grace united church of christ,"2600 budd striver grove, il 60171","2600+budd+striver+grove,+il+60171",(708) 453-7016,2600 budd st,river grove,60171,il,
2996,3015,bethlehem lutheran church,"2624 oak striver grove, il 60171","2624+oak+striver+grove,+il+60171",(708) 453-1113,2624 oak st,river grove,60171,il,
3008,3027,river grove bible church,"2550 rhodes averiver grove, il 60171","2550+rhodes+averiver+grove,+il+60171",(708) 453-1290,2550 rhodes ave,river grove,60171,il,
3560,3579,st josephs church,"7240 w 57th stsummit argo, il 60501","7240+w+57th+stsummit+argo,+il+60501",(708) 458-0501,7240 w 57th st,summit argo,60501,il,
3660,3679,argo temple church of god in christ,"7435 w 64th stsummit argo, il 60501","7435+w+64th+stsummit+argo,+il+60501",(708) 458-2126,7435 w 64th st,summit argo,60501,il,
3665,3684,st blase church,"6101 s 75th avesummit argo, il 60501","6101+s+75th+avesummit+argo,+il+60501",(708) 458-0007,6101 s 75th ave,summit argo,60501,il,
3672,3691,st panteleimon orthodox church,"7549 w 61st plsummit argo, il 60501","7549+w+61st+plsummit+argo,+il+60501",(708) 458-2575,7549 w 61st pl,summit argo,60501,il,
3673,3692,zion evangelical lutheran church,"5865 s archer rdsummit argo, il 60501","5865+s+archer+rdsummit+argo,+il+60501",(708) 563-0777,5865 s archer rd,summit argo,60501,il,
3697,3716,chicago summit church of the nazarene,"7401 w 63rd stsummit argo, il 60501","7401+w+63rd+stsummit+argo,+il+60501",(708) 325-9229,7401 w 63rd st,summit argo,60501,il,
3698,3717,first congregational united,"7438 w 62nd plsummit argo, il 60501","7438+w+62nd+plsummit+argo,+il+60501",(708) 458-9380,7438 w 62nd pl,summit argo,60501,il,
3711,3730,st joseph,"5641 s 73rd avesummit argo, il 60501","5641+s+73rd+avesummit+argo,+il+60501",(708) 458-2927,5641 s 73rd ave,summit argo,60501,il,
3720,3739,davis chapel development inc,"5735 s archer rdsummit argo, il 60501","5735+s+archer+rdsummit+argo,+il+60501",(708) 929-4065,5735 s archer rd,summit argo,60501,il,
3721,3740,spanish christian church summitt,"7400 w 55th plsummit argo, il 60501","7400+w+55th+plsummit+argo,+il+60501",(708) 458-1559,7400 w 55th pl,summit argo,60501,il,
3984,4003,missionary sisters-st peter,"5634 s 72nd ctsummit argo, il 60501","5634+s+72nd+ctsummit+argo,+il+60501",(708) 594-7822,5634 s 72nd ct,summit argo,60501,il,
4041,4060,shiloh missionary baptist church,"7661 w 63rd plsummit argo, il 60501","7661+w+63rd+plsummit+argo,+il+60501",(708) 496-8860,7661 w 63rd pl,summit argo,60501,il,
4067,4086,st matthews-argo ame,"7412 w 64th plsummit argo, il 60501","7412+w+64th+plsummit+argo,+il+60501",(708) 458-3777,7412 w 64th pl,summit argo,60501,il,
4069,4088,antioch baptist church,"7513 w 64th stsummit argo, il 60501","7513+w+64th+stsummit+argo,+il+60501",(708) 458-5199,7513 w 64th st,summit argo,60501,il,
3181,3200,elimfreechurch.com,"10000 s kostner aveoak lawn, il 60453","10000+s+kostner+aveoak+lawn,+il+60453",(708) 636-6161,10000 s kostner ave,oak lawn,60453,il,
3182,3201,trinity evangelical covenant church,"9230 s pulaski rdoak lawn, il 60453","9230+s+pulaski+rdoak+lawn,+il+60453",(708) 422-5111,9230 s pulaski rd,oak lawn,60453,il,
3183,3202,st germaine school,"9735 s kolin aveoak lawn, il 60453","9735+s+kolin+aveoak+lawn,+il+60453",(708) 425-6063,9735 s kolin ave,oak lawn,60453,il,
3184,3203,grace community christian church,"10415 kedvale aveoak lawn, il 60453","10415+kedvale+aveoak+lawn,+il+60453",(708) 636-2848,10415 kedvale ave,oak lawn,60453,il,
3185,3204,pilgrim faith ucc,"9411 s 51st aveoak lawn, il 60453","9411+s+51st+aveoak+lawn,+il+60453",(708) 422-4200,9411 s 51st ave,oak lawn,60453,il,
3187,3206,salem united church of christ,"9717 s kostner aveoak lawn, il 60453","9717+s+kostner+aveoak+lawn,+il+60453",(708) 423-9717,9717 s kostner ave,oak lawn,60453,il,
3200,3219,saint germaine parish,"9711 s kolin aveoak lawn, il 60453","9711+s+kolin+aveoak+lawn,+il+60453",(708) 636-5060,9711 s kolin ave,oak lawn,60453,il,
